Date,IGSpread,HYSpread,SPX,VIX
8/23/2013,78.89444444,388.6706025,1663.5,13.98
8/27/2013,83.85055556,409.3674143,1630.48,16.77
8/28/2013,83.45833333,405.8284766,1634.96,16.49
8/29/2013,82.60888889,400.5902529,1638.17,16.81
8/30/2013,83.90333333,406.3144999,1632.97,17.01
9/3/2013,83.5,401.7310404,1639.77,16.61
9/4/2013,82.83833333,399.3782011,1653.08,15.88
9/5/2013,83.64694444,404.0392882,1655.08,15.77
9/6/2013,81.90555556,399.020042,1655.17,15.85
9/9/2013,78.98263889,382.7628539,1671.71,15.63
9/10/2013,78,376.2052548,1683.99,14.53
9/11/2013,76.0625,367.8398534,1689.13,13.82
9/12/2013,77.543,375.006,1683.42,14.29
9/13/2013,77.164,373.268,1687.99,14.16
9/16/2013,74.75,361.669,1697.6,14.38
9/17/2013,73,354.690191,1704.76,14.53
9/18/2013,69.284375,340.434633,1725.52,13.59
9/19/2013,69.93277778,345.4539679,1722.34,13.16
9/20/2013,79.82986111,350.4297528,1709.91,13.12
9/23/2013,80.21555556,352.3655709,1701.84,14.31
9/24/2013,78.84722222,351.6260148,1697.42,14.08
9/25/2013,79.75,355.4084771,1692.77,14.01
9/26/2013,79.75,353.550914,1698.67,14.06
9/27/2013,80.89111111,397.1069587,1691.75,15.46
9/30/2013,81.95472222,399.0437801,1681.55,16.6
10/1/2013,79.87444444,390.5830013,1695,15.54
10/2/2013,79.69222222,388.2492299,1693.87,16.6
10/3/2013,80.80083333,391.9923375,1678.66,17.67
10/4/2013,79.46166667,383.9880483,1690.5,16.74
10/7/2013,82.5,397.4054846,1676.12,19.41
10/8/2013,84.47277778,406.1411472,1655.45,20.34
10/9/2013,83.44388889,400.1343288,1656.4,19.6
10/10/2013,78.688125,380.4166817,1692.56,16.48
10/11/2013,76.79666667,370.1095215,1703.2,15.72
10/15/2013,77.25694444,369.9328971,1698.06,18.66
10/16/2013,73.63666667,354.3552903,1721.54,14.71
10/17/2013,71.26388889,345.2843864,1733.15,13.48
10/18/2013,71.25,344.3903142,1744.5,13.04
10/21/2013,72.25,348.4881285,1744.66,13.16
10/22/2013,70,340.3173233,1754.67,13.33
10/23/2013,72.04166667,347.197877,1746.38,13.42
10/24/2013,72.1953125,348.3109741,1752.07,13.2
10/25/2013,71.77677271,346.0409219,1759.77,13.09
10/28/2013,71.81515625,346.9854228,1762.11,13.31
10/29/2013,71.15438305,345.4955369,1771.95,13.41
10/30/2013,73.1916722,354.2222403,1763.31,13.65
10/31/2013,72.85502569,353.3331988,1756.54,13.75
11/1/2013,73.48638889,356.849571,1761.64,13.28
11/4/2013,73.09784653,355.3249432,1767.93,12.93
11/5/2013,74.47508423,360.9549746,1762.97,13.27
11/6/2013,72.76388889,351.7738134,1770.49,12.67
11/7/2013,73.75,359.1355575,1747.15,13.91
11/8/2013,71.7316481,350.5500096,1770.61,12.9
11/12/2013,73.23666667,356.4293149,1767.69,12.82
11/13/2013,72.35527778,352.1999852,1782,12.52
11/14/2013,71.75,351.0496422,1790.62,12.37
11/15/2013,70.25,345.8356699,1798.18,12.19
11/18/2013,71.44555556,349.9532955,1791.53,13.1
11/19/2013,72.6338961,353.6337796,1787.87,13.39
11/20/2013,72.29042714,353.4734164,1781.37,13.4
11/21/2013,70.73638889,347.3596834,1795.85,12.66
11/22/2013,68.62227547,340.7791449,1804.76,12.26
11/25/2013,67.99928261,337.1641134,1802.48,12.79
11/26/2013,68.5,337.1210724,1802.75,12.81
11/27/2013,68.94444444,337.0868562,1807.23,12.98
11/29/2013,69.56425036,339.8182215,1805.81,13.7
12/2/2013,69.56052848,340.2979448,1800.9,14.23
12/3/2013,70.52055556,344.4931004,1795.15,14.55
12/4/2013,70.75,347.1627709,1792.81,14.7
12/5/2013,72.26388889,351.6516148,1785.03,15.08
12/6/2013,69.42111111,340.275235,1805.09,13.79
12/9/2013,67.45048644,333.5580741,1808.37,13.49
12/10/2013,67.77777778,335.5836363,1802.62,13.91
12/11/2013,70.23294794,343.7402144,1782.22,15.42
12/12/2013,70.25,344.7250918,1775.5,15.54
12/13/2013,69.98611111,342.1250248,1775.32,15.76
12/16/2013,69.36916667,336.5956516,1786.54,16.03
12/17/2013,69.96875,339.2149496,1781,16.21
12/18/2013,67.5,329.0413225,1810.65,13.8
12/19/2013,66.12208333,325.5675606,1809.6,14.15
12/20/2013,64.57291667,318.8729179,1818.32,13.79
12/23/2013,62.87061781,310.459645,1827.99,13.04
12/24/2013,62.4921875,307.5700684,1833.32,12.48
12/27/2013,63.22804657,311.4942721,1841.4,12.46
12/30/2013,63.75944815,312.2648781,1841.07,13.56
12/31/2013,62.4375,306.7406062,1848.36,13.72
1/2/2014,63.25,312.3929871,1831.98,14.23
1/3/2014,62.75,311.3001095,1831.37,13.76
1/6/2014,62.90333333,308.9300445,1826.77,13.55
1/7/2014,64.03472222,312.9828809,1837.88,12.92
1/8/2014,65.00571054,315.6124921,1837.49,12.87
1/9/2014,65,315.2413224,1838.13,12.89
1/10/2014,63.98868573,310.9316487,1842.37,12.14
1/13/2014,66.25,320.6789832,1819.2,13.28
1/14/2014,65,317.5487121,1838.88,12.28
1/15/2014,63.46875,311.0561523,1848.38,12.28
1/16/2014,64.75,316.0227732,1845.89,12.53
1/17/2014,65.25,317.5937088,1838.7,12.44
1/21/2014,65.5,318.7299471,1843.8,12.87
1/22/2014,65.5,319.8320633,1844.86,12.84
1/23/2014,67.88742252,329.5324137,1828.46,13.77
1/24/2014,72.61833333,351.7066019,1790.29,18.14
1/27/2014,72.54930556,349.7585689,1781.56,17.42
1/28/2014,69.70888889,335.8523688,1792.5,15.8
1/29/2014,72.51111111,353.6299004,1774.2,17.35
1/30/2014,71.66111111,349.1107237,1794.19,17.29
1/31/2014,71.55498908,350.2662361,1782.59,18.41
2/3/2014,74.43055556,362.9934835,1741.89,21.44
2/4/2014,72.91720442,355.2930546,1755.2,19.11
2/5/2014,72.8227599,354.9415161,1751.64,19.95
2/6/2014,69.83733333,340.7747359,1773.43,17.23
2/7/2014,67.5,331.1668705,1797.02,15.29
2/10/2014,67.73888889,331.1766114,1799.84,15.26
2/11/2014,65.5,324.157866,1819.75,14.51
2/12/2014,65.27777778,323.8310333,1819.26,14.3
2/13/2014,64.695,321.2978249,1829.83,14.14
2/14/2014,63.92722114,316.6435779,1838.63,13.57
2/18/2014,64,317.6742558,1840.76,13.87
2/19/2014,66.05611111,327.4481951,1828.75,15.5
2/20/2014,64.74444444,320.7506469,1839.78,14.79
2/21/2014,65.05752191,322.8284546,1836.25,14.68
2/24/2014,63.82691722,317.0560343,1847.61,14.23
2/25/2014,64.4032326,318.186365,1845.12,13.67
2/26/2014,64.54651874,318.4917273,1845.16,14.35
2/27/2014,63.79975473,312.2604913,1854.29,14.04
2/28/2014,63.50152381,311.9222939,1859.45,14
3/3/2014,65.29550323,322.5945744,1845.73,16
3/4/2014,62.72083333,311.2513022,1873.91,14.1
3/5/2014,62.40642099,309.515203,1873.81,13.89
3/6/2014,62.50828069,311.1663167,1877.03,14.21
3/7/2014,63.44143387,315.2052092,1878.04,14.11
3/10/2014,63.35283333,315.4088385,1877.17,14.2
3/11/2014,64.00148386,317.2579671,1867.63,14.8
3/12/2014,65.12779226,321.4682872,1868.2,14.47
3/13/2014,67.52535068,332.9651365,1846.34,16.22
3/14/2014,67.44377957,334.8455268,1841.13,17.82
3/17/2014,64.96060241,324.5808108,1858.83,15.64
3/18/2014,63.172772,317.1075735,1872.25,14.52
3/19/2014,64.48908704,322.8847662,1860.77,15.12
3/20/2014,71.71615385,315.2274903,1872.01,14.52
3/21/2014,70.68332267,314.6720914,1866.52,15
3/24/2014,71.75503174,317.294662,1857.44,15.09
3/25/2014,71.31246043,315.083706,1865.62,14.02
3/26/2014,71.89525285,317.4426768,1852.56,14.93
3/27/2014,71.18066789,343.5649259,1849.04,14.62
3/28/2014,70.48765557,340.5773966,1857.62,14.41
3/31/2014,69.14889628,335.6529465,1872.34,13.88
4/1/2014,67.49399054,330.009695,1885.52,13.1
4/2/2014,67.27804356,329.0527693,1890.9,13.09
4/3/2014,66.80777521,328.8549951,1888.77,13.37
4/4/2014,66.9725677,334.1570578,1865.09,13.96
4/7/2014,68.01697617,340.4905493,1845.04,15.57
4/8/2014,67.70053407,341.5183923,1851.96,14.89
4/9/2014,65.43478614,333.8367257,1872.18,13.82
4/10/2014,67.72720104,344.2782255,1833.08,15.89
4/11/2014,69.61303648,354.1272109,1815.69,17.03
4/14/2014,68.4026204,349.6920129,1830.61,16.11
4/15/2014,68.94530719,349.9236842,1842.98,15.61
4/16/2014,68.08236378,344.1805079,1862.31,14.18
4/17/2014,67.828125,343.2782148,1864.85,13.36
4/22/2014,65.41308604,337.2405014,1879.55,13.19
4/23/2014,65.87984375,340.7734763,1875.39,13.27
4/24/2014,65.94049996,341.3830417,1878.61,13.32
4/25/2014,67.16168079,347.3856446,1863.4,14.06
4/28/2014,65.93295786,343.7440569,1869.43,13.97
4/29/2014,65.70565676,345.1131614,1878.33,13.71
4/30/2014,64.21757226,342.3759978,1883.95,13.41
5/1/2014,64.17188448,344.5767791,1883.68,13.25
5/2/2014,64.25035474,345.504325,1881.14,12.91
5/6/2014,65.71779863,347.7329983,1867.72,13.8
5/7/2014,64.79708051,343.6512786,1878.21,13.4
5/8/2014,64.13226232,342.939195,1875.63,13.43
5/9/2014,63.77962727,342.2512993,1878.48,12.92
5/12/2014,62.54275824,337.9057833,1896.65,12.23
5/13/2014,62.48443231,337.2766355,1897.45,12.13
5/14/2014,63.24887055,338.1121574,1888.53,12.17
5/15/2014,65.21262904,346.5008667,1870.85,13.17
